country,origin_airport,origin_name,origin_city,origin_type,origin_is_hub,destination_airport,destination_name,destination_city,destination_type,destination_is_hub,distance_km
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,MKE,General Mitchell International Airport,Milwaukee,large_airport,False,1565.0
US,MKE,General Mitchell International Airport,Milwaukee,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,1565.0
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,large_airport,False,1087.49
US,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,1087.49
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,MSY,Louis Armstrong New Orleans International Airport,New Orleans,large_airport,False,2457.74
US,MSY,Louis Armstrong New Orleans International Airport,New Orleans,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,2457.74
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,OAK,San Francisco Bay Oakland International Airport,Oakland,large_airport,False,1718.36
US,OAK,San Francisco Bay Oakland International Airport,Oakland,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,1718.36
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,OGG,Kahului International Airport,Kahului,large_airport,False,5350.21
US,OGG,Kahului International Airport,Kahului,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,5350.21
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,OKC,Will Rogers World Airport,Oklahoma City,large_airport,False,1606.85
US,OKC,Will Rogers World Airport,Oklahoma City,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,1606.85
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,OMA,Eppley Airfield,Omaha,large_airport,False,1141.21
US,OMA,Eppley Airfield,Omaha,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,1141.21
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,ONT,Ontario International Airport,Ontario,large_airport,False,1819.08
US,ONT,Ontario International Airport,Ontario,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,1819.08
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,ORF,Norfolk International Airport,Norfolk,large_airport,False,2766.07
US,ORF,Norfolk International Airport,Norfolk,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,2766.07
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,PBI,Palm Beach International Airport,West Palm Beach,large_airport,False,3315.94
US,PBI,Palm Beach International Airport,West Palm Beach,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,3315.94
US,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,PDX,Portland International Airport,Portland,large_airport,False,1246.37
US,PDX,Portland International Airport,Portland,large_airport,False,GGW,Glasgow Valley County Airport Wokal Field,Glasgow,medium_airport,False,1246.37
